text,label
"Tau gitu ada acara ngumpul2 sesama artes dan sosyialita gak? Terus teman2nya having holiday kemana2. Udah, sebar2in aja itu Omicron. Jir lah padahal udah 2 tahun tapi bego masih aja nempel di otak",3
"Konon, keluarga Ashanti yg jelong2 ke Turki dan udah pulang lg ke NKRI positif covadcovid omicron! Artinya peringatan pemerintah betul kan, beb! Beb, peringatan perintah betul kan artinya, beb!",2
HOREEEEE~ dapet oleh2 Omicron dari Turkey 🥲 makasih bunaaaaa 😏,1
"Untuk antisipasi lonjakan omicron kita vaksin booster serentak ya sob mulai 12 Januari 2022, tentu dgn ketentuan yg berlaku yaitu usia +18thn, di Kabupaten/Kota tsb vaksinasi dosis lengkap harus minimal 60% 🙏🏻🙏🏻🙏🏻",1
"@kompascom So, berarti yang udah vaksin, ataupun udah pernah kena covid, ga ada jaminan tidak terkena varian omicron.",2
Terima kasih bun sudah membawa covid omicron variant ke indonesia.,3
kalau sekarang merebak kasus Omicron nnt lebaran popcorn ajha ya #😁 lelah# pendemictakusaikkarenaduit,3
"Kasus Omicron Bertambah, Ini 4 Tips Aman Naik Pesawat  https://t.co/emnIhcxsQa",1
"@kumparan Heran sama orang2 kaya.. uda tau omicron lg naik daun, malah liburan ke luar negeri. Sebagian besar Virus dibawa orang kaya, yg ngizinin masuk pemerintah, yg kena dampak orang2 miskin. Luar biasa...",3
"Yang pada liburan terus upload foto aja udah aneh, apalagi dikontenin di yutub ma tv, kena omicron ga kaget sih",2
"Semoga Aurel dan Baby didalam perutnya Positif Omicron juga. Bukan doain yang Jahat, tapi biar mereka tau hodup susah. Gue udah bersabar ngga kemanamana, eehh mereka sekeluarga travelling ke LN.",3
"Plg JALAN-JALAN DARI TURKI, TRS + CVD. KALO OMICRON GIMANA(?) MEMANG ORANG KAYA KOK YG BAWA PENYAKIT KESINI. YG SUSAH YA KAMI YANG GAPUNYA DUIT.  Dari kemaren emg gedeg bgt gue sama artis yg jalan2 ke LN. KEK GABISA SABAR DULU APAAA??????",3
"PTM 100 Persen Tanpa Kendala, meski Omicron Naik #covid #delmicron #florona #omicron  https://t.co/O4QWYwX5H0",1
"Pandemi udah 2 tahun dan segitu banyak yang udah pernah kena covid, gue pikir udah nggak pas lagi kita mencibir orang yang kena, gak hati2 lah, apalah, itulah.   Dan lagi, ga ada negara mana pun yang bisa halau omicron masuk. It will come and it has come, mau digimanain jg.",1
@mazzini_gsp brapa ratus tahun ashanty akan d penjara krna menyebarkan omicron ?,3
usia 6 - 11 Tahun yang rentan terpapar Varian Delta dan Omicron.,2
"OMICRON, FLORONA APA KABARRRRR",2
@mazzini_gsp Ternyata punya autoimmune gak masalah tuh kena omicron. Fix omicron cuma batuk pilek doang.,1
"@mazzini_gsp Dapat omicron = dapat duit, gini gak sih?",1
"Yg sdh jelas2 positif Covid hrsnya dirawat di RS, bukan dibiarkan karantina di Hotel @GrandSahidJaya Bahaya bagi tamu &amp; karyawan yg lain, dan jadi promosi yg jelek bagi hotel.   https://t.co/2oWIpRAdmA  Ashanty dikabarkan terpapar Omicron.",3
"Udahlah punya autoimun, pernah kena covid juga terus kayaknya sekarang kena omicron kok ya ndableg pergi ke Turki. Ke Bali kek, Labuan Bajo, Lombok. Kayaknya kalo ngga keluar negeri kejang-kejang ya.",3
"2 Gejala Baru Kena Omicron, Muntah dan Hilang Nafsu Makan  https://t.co/uhB7199S7i",2
Makane lek sugeh ojo kemlelet.. kurung ae setahun pak. Soalnya gk ada empati udah tahu lagi omicron malah liburan wkwkwk,3
"di artikel ini disebutin kalo kasus omicron berdasarkan kemenkes, udah ada 250 case...  wow...",3
@jokoanwar siiaaapppp... bulan apa om? semoga ga ada ppkm gara gara omicron.,1
"@CNNIndonesia Min, yg lebih berbahaya itu omluhut Klo omicron gk trlalu bahaya kyak nya",1
"Ashanty FULL SENYUM 😁  Peduli setan bawa Omicron, yg penting waktu ndongengin soal capadocaciafafifuwasweswos di circle arisan, doi bisa nggedebus sampe cuwapeeekkk....",3
"Pemerintah : "" hallo Ashaty "" Ashanty : "" iya pak !! "" Pemerintah : "" besok lu balik dari turki gw positif in covid -19 varian omicron ya , biar rame di indonesia !! "" Ashanty : "" beres pak , tapi ada cuannya gak nih ? ""  Pemerintah :"" itumahh beres""   😂😂😂😂😂😂",3
@sloth7deadly Omicron lagi banyak ni..mau??? Wkwkwk2k2k2k2,3
"@Askrlfess Dia sopan kok, gausah terlalu diributin. Gapapa , yg penting sopan. Sopan santun itu nomer satu. Semoga pas bebas omicron menyebar luas lagi, biar anak muda pada bego Krn ga sekolah (kali ini ga serius)",3
@CNNIndonesia Omicron? Naaah hanya mitos,1
Omicron pakyu,3
"Orang dulu kalau balik dari umrah, bawa balik air zam-zam.  Sekarang balik dari umrah, bawak balik Omicron.",3
"capek yaa gini terus, ashanty yg kena omicron, rakyat kecil yg kena imbasnya, orang kaya knp susah ya dibilanginnya, ckckck",3
Eaaallaaahhhhh Plng liburan bawa omicron,3
Long covid-nya Omicron: tanpa gejala. Dagelan.,1
Bygkan x masuk syurga sbb sebarkan varian omicron,3
"Setuju, ueg &amp; bbrp temen sdh sempet ngalamin gejala Omicron bersamaan (pegel2 &amp; sakit tenggorokan) tapi pas tes ueg negatif bahkan dengan PCR yg ambil sampel tenggorokan. Udahlah mending kalau ada gejala langsung maskeran aja &amp; karantina diri sebisanya",1
@MaryamNovida @FaradillaImelda Lawan dengan fakta! Indonesia siap lawan omicron! Jangan menyerah tetap kolaborasi!,1
"gilaa cepet banget ni omicron nyebar. awal2 cm 2,3 orang yg terdeteksi, skrg bs nembus angka &gt;35.000 cm dlm hitubgan hari 😬",3
@tamerlane9470 @mazzini_gsp Yang takut omicron mah cupu banget lah. Gue udah kena masih idup aja 🤣,1
Analisis WHO: Omicron Bisa Tembus Kekebalan Orang Sudah Vaksinasi atau Pernah Kena Covid-19  https://t.co/TEJg4Ta7Fd via @TentangKita.co,2
bingung semua negara2 gara2 omicron. :))),3
"Khotbah jumatan ada himbauan dri wali kota tentang covid omicron,harus bgt apa ya di angkat lg ini berita covid!!!",3
"Batu sih, udh tau dihimbau buat gak keluar negeri, apalagi negara tujuan nya lagi banyak kasus omicron, lahh keluarga ini malah nyamperin kesana. Udahlah gausah balik, daripada balik malah bawa virus nya 😤😤",3
"ngapain sih jalan2 ke luar negeri? apalg pas ada omicron gini???? ditahan2 aja dulu napa... bisa kali jalan2 di dlm negeri, banyak kok tempat yg indah2 ga perlu lah ke LN",3
"@kumparan Memang sengaja. Dia sekeluarga plesiran di tengah naiknya omicron di luar negeri. Balik ke sini, udah pasti positif kan? Jadi konten.... viewers numpuk, uang masuk. Jinguk tenan.",3
Orang-orang kaya bisa gak sih gak liburan keluar negri. Ujung-ujungnya bawa oleh-oleh Omicron. Satu negara sengsara bangsat,3
"hihihi.. inkubasi pendek. gak guna emang test2 itu. jadi, karena omicron semua manusia dikurung saja, khususnya yang males pake masker. xD",3
@sadafjafar Omicron ka,2
"@detikcom Ini manusia asosial. Egois. Tak peduli nasib orang2 kecil dan miskin kalau dia bawa omicron ke indonesia. Karena punya duit, seenaknya sebarkan resiko bagi orang2 yg sedang berjuang bangkit dari keterpurukan ekonomi.",3
@mazzini_gsp Isi paket omicron Kurir Ashanty Dan kawan kawan dari LN  Jos 👍,3
ini orang bukannya waktu berangkat udh tau kabar omicron di Turki gak sih. masih ngeyel berangkat.,3
Mamam tu omicron... Yg lain di rumah ini masuk acara gosip jalan2 ke Turki... Mamam nohhh...!!!,3
@yadhiyadhiyadhi @mazzini_gsp Apaan sih. Hidup ya hidup gue lah. Kalo lu takut ya dirumah aja lu terus seumur hidup kayak keong. Gak usah ributin orang yang gak takut lah.   Gue juga udah kena omicron tuh. Rasanya biasa aja. Gue kira gimana rupanya B aja.,1
Akhirnya Ombinsar dapat juga Duta Omicron buat bikin PPKM level 69 jelang bulan Ramadhan tahun ini.. 🤣🤣🤣,3
Yuk siapa lg yg mw keluar negri.. Nih contohnya plg2 kena omicron,3
"udah tau turki salah satu negara terbanyak kasus omicron, eh malah liburan kesana. udahlah ngabisin duitnya di dalam negeri aja napasik",3
Jadi Artis pertama yg kena Omicron?   Bisa jadi Duta Omicron 😑,3
"@AnjouDauphin @mazzini_gsp maaf bukan sirik tapi mikir responsibility nya,  skrg kasus omicron lagi naik di banyak negara di luar, kalau bukan karena urusan bisnis yang sangat darurat harusnya coba buat urungkan niat sesaat. masih banyak waktu lain kali buat jalan2 kan, atau bisa di dalam negeri juga",3
ku kira ada omicron bakal jadi pertimbangan lagi…,2
@SengetBocah @mazzini_gsp Keluar aja. Gak usah jadi penakut lah. Gue udah kena omicron. Rasanya B aja tuh rupanya.,1
"Menhub Budi Karya Sumadi memantau Pelabuhan Kali Adem, Muara Angke, Jakarta Utara, untuk memastikan protokol kesehatan berjalan dengan baik saat libur Tahun Baru 2022. Hal ini juga dilakukan berkaitan dengan upaya pencegahan Covid dan Varian baru Omicron.  Jokowi Lawan Pandemi  https://t.co/SzE96wWQOn",1
"Dikabarkan Positif Covid-19 Varian Omicron, Ashanty Jalani Isolasi di Rumah Sakit  https://t.co/t97MsaUWun #ashanty",3
"@mazzini_gsp Pas sembuh, diangkat jadi Duta Omicron",3
@Dannypanggilnya @mazzini_gsp Gue udah kena omicron. Biasa aja tuh. Rasanya kalau dinilai yah…B aja lah.,1
"Aduh adekku demam, batuk. Jangan jangan omicron",3
@01l0I Omicron tu,2
"Lagian aneh udah tau ada omicron masih ngeyel ke luar negeri. Orang kaya tu napa egois ya, yg kena apesnya kan kita2 yg jelata ini",3
@mazzini_gsp Gue udah kena Omicron. Biasa aja wkwkwkwkwk. Gak ada yang perlu ditakutin.,1
"@scchrnn Merekanya maksudnya, kena covid udah, omicron udah, merger ke keluarga wadidiw udah. Tinggal meninggal aja yang belom.",3
Pulang ke Indonesia malah bawa oleh-oleh Omicron.  Kimak lah,3
"Dia bikin konten karantina sambil curhat kena omicron aja bisa jadi duit, yg ditularin nih yg repot",3
Ada beberapa perubahan peraturan yang dilakukan oleh pemerintah untuk menekan penyebaran varian Omicron. #TempoNasional  https://t.co/Xg5rsbGm1k,2
"Udah tau lagi gencar2nya omicron, pake holiday ke luar negeri. Mereka yang jalan-jalan, rakyat biasa yang kena getahnya. Heran, masih banyak aja yang belain.",3
"@detikcom Bodoamat omicron kek makaron kek, mereka juga bodoamat jalan2 pulang bawa pirus",3
@CNNIndonesia Emang kita b3go apa...2 taon corona corona srkg omicron. Bodo  amat !!!!,3
"@alinchan_ Mba, sudah vaksin lengkap blum...??? Kan katanya yg terkena omicron itu yg sudah vaksin lengkap. 🤷",2
"Varian Omicron di Indonesia sudah terdeteksi 254 kasus dalam rentang waktu 3 pekan sejak kasus pertama diumumkan 15 Desember 2021 lalu. Kemenkes mencatat 239 kasus di antaranya berasal dari pelaku perjalanan luar negeri, sementara sisanya transmisi lokal.  https://t.co/IMsRBQ68po",2
"Orang bawak balik kurma, depa bawak balik omicron",3
@Hyper_Omicron Varian yg mana,2
"Kepada Pemerintah Tolong Kami Rakyat Dengan Masker Atau Sanitizer Gratis Untuk Perangi Melawan Varians Omicron Dari China, Tidak Mungkin Kami Melawan Omicron Dengan Tangan Kosong.😇 China saja  yang jago  Kungfu Keok, Apalagi Kita yang Cuma Jago Ngutang 😂🙈",1
"Banyak berita ttg omicron walaupun penyebaran cepat tapi gejalanya ringan, ditambah berita ttg super immunity yg katanya sudah terbentuk, kayaknya ini bikin org jadi lengah....",2
"ini jadi yg ngebawa omicron ini kaum kaum tajir yg sempet liburan keluar negeri ya, bangsat juga.",3
"@mazzini_gsp udah jelas Omicron dr luar negeri, tp ga mau nutup perjalanan luar negeri, tar melonjak di dalem yg dibentak2 prokes ya yg didalem. bijiiii otak biji otak.",3
@CNNIndonesia Kaya iye aja sih... Kalo kena omicron?  Influenza aja kali:p,1
"@Askrlfess Kemarin gue juga mbatin kenapa keluarga A6 malah liburan ke Turki? Ga takut kena omicron apa? Yee kejadian kan ada yg kena omicron, auto gagal maning kuliah luring euy capek bet dah",3
"mantapppp, emang sii gw rasa yang bawa penyakit kek gini dari kalangan atas.. ga ada tuh ceritanya awal mula omicron yang kena pemulung",1
"mau omicron, delta, zendaya, wisudaku tetap online. pantek.",3
"Omicron ye, bukan Omnicron 😩",2
@CNNIndonesia BUKTI BAHWA VAKSIN TIDAK BISA TANGKAL OMICRON,3
"Udh tau diluar lg naik omicron malah jalan2, punya duit tp ga gini jg kali",3
Pulang liburan bawa oleh2 Omicron.   Mantep sekali,3
Duo capricorn malah kebaca duo omicron sepertinya sy sdg lelah🤨,3
@CNNIndonesia Aku baru pulang dari wet market ..dusel2an ...nggak ada omicron,1
@MRusdiHakim86 @detikcom Dan jadi duta omicron 😁,3
"RT @SilviaAgustin44: Selain menerapkan prokes ketat dan mempercepat vaksinasi, Gubernur Khofifah mengimbau masyarakat untuk membatasi mobilitasnya. Utamanya, dengan terkonfirmasinya varian Omicron yang ada di Jatim  https://t.co/DQ5JqEjCF7",2
Kena Covid-19 udah Kena Omicron udah Fix emang bebal orangnya  https://t.co/CqGx0zuoPQ,3
Omicron ternyata beneran,2
"Wkwk orang kaya bisa kemana2, yang miskin disuruh dirumah. Giliran orang kaya kena omicron, orang miskin yg disuruh dirumah aja. Bgst.",3
Enak banget yaaa artis-artis bisa liburan ke luar negeri :’) kita gak ikut liburannya tapii mereka balik bawa oleh-oleh omicron :’)))),3
"Nanti pas covid karantina bikin Vlog 👍 tips lekas sembuh terhadap covid, sambil dimonetize 👍 makasih ashanty, pembawa omicron 👍",1
"@Askrlfess Bodo amat sih selama dia karantina, yg berinteraksi dengan dia juga dikarantina dan ga kabur kemana-mana. Harusnya kan udah paham kalo liburan ke LN berisiko besar kena omicron, jadi ya bukan hal aneh kalo akhirnya kena.",3
Makin banyak yang kena omicron 💀💀💀 kalo gini terus kapan gw ketemu sama cowo gw 😭😭😭,3
@kumparan Semoga cepet sembuh buat ashanty nya. Tapi dari awal emang udah agak gimana gitu posisi kan lagi ada varian baru omicron tapi kok artis2 malah banyak yang pada liburan ke luar negri😭,1
"WHO: Covid Varian Omicron Lebih Menular, Tapi Lebih Ringan dari Delta  https://t.co/pMk6KM8ibt  https://t.co/WNdPslizSo",1
Omicron itu cepat menyebar kayak gini... Kenapa di Indonesia sejauh ini kecepatannya slow banget ya? 🤔,2
"Virus Omicron Menginfeksi Tenggorokan, Ini Temuan Peneliti  https://t.co/VE4jEqAlkN",2
"@awintercloud Gabisa, omicron merajalela",3
"Omicron mulai rameee leks, pakai maskerrr lagiii kita",1
"media-media gaul ini kompak tau artis yang pulang dari luar negeri positif omicron pake sebutan sumber mereka masing-masing.   kesian si sumber, bilangnya jangan kasi tau siapa-siapa eh nyebar juga.",3
"Mantap kontribusi artis ini, turut menyebarkan Omicron gelombang awal di Indonesia. Terus nanti nyebar luas, akhirnya jutaan rakyat sengsara karena ada yg dipecat lagi, susah dagang lagi, susah cari kerja dll. Sementara si artis ketawa-ketiwi, makan enak, di rumah mewahnya 👍🏻",3
omicron ancok sumpah cok gasido rekreasi mane aku ngkok,3
@terbobrog Wkakek duta omicron,2
"@Askrlfess Anjir lah, cepet dong omicron matiin org2 model kek gini gua cape pandemi 🥴",3
Peringatan WHO: Menyebut Omicron 'Ringan' Adalah Sebuah Kesalahan  https://t.co/jm4D7sTlrg,3
@huftbosan data point tambahan reinfeksi oleh omicron 😬,2
"Dikabarkan kena Omicron, Ashanty dipastikan positif COVID-19 sepulang dari Turki. Bagaimana kondisi Anang, Aurel, Atta Halilintar dan lainnya?  https://t.co/OVOKU2QztL",3
"Serius nanya? Misalkan rapid test or PCR kalau kena di variant omicron bisa muncul ya? Ini covid omicron, ini delta. Gitu gitu? Ahelah",2
"Jangan anggap Omicron ringan, ia masih boleh membunuh – WHO    https://t.co/3uJvptlNyW",2
itu ashanty + omicron satu keluarga gmn ya,2
wkwkkwkw baru diomongin org yg kena omicron rata2 abis jalan2 dr turki sm amrik.. eh bener kan wkkwkwkwk,3
"WHO Ingatkan Omicron Bukan Flu Biasa, Jangan Dianggap Enteng – Liputan 6 –  https://t.co/NT9zSwFETB  https://t.co/KFHI4t3Yb1",2
omicron beneran ada g sie,2
AS darurat omicron. Hmmm..,3
@bilfazati Kayaknya engga deh bil orang kasus omicron udah 200 an naiknya drastis,2
Abis ini banyak artis yg kena omicron #hiyahiyahiya,3
"Dalam kegiatan ini, mas Bima juga mengingatkan masyarakt agar selalu mematuhi protokol kesehatan. Apalagi Covid-19 varian Omicron sudah terdeteksi di Indonesia.",1
@putridellaaa @CNNIndonesia Lemahnya di indo kan itu udah tau ada tanda2 omicron tp msh kendor kan peraturannya. Banyak artis non artis ke turki dan negara lain ngerayain tahun baruan. Mudh2an bner2 di cek lagi dan jgn ada yg lolos gk karantina kayak mbk sopan,1
"emang dari pas ada berita ttng omicron, w dahh mundur sihh mau nntn konser bangtan di korea🤣",3
"@NianHilman Lagian udah tau omicron lg tinggi2nya di luar negeri, make acara jalan2. Gak bisa apa tahan dulu. Atau nggak cari negara yg aman buat jalan2",3
"Ternyata yg bisa kasi makan egomu ya omicron, congrats.",3
"Enak ya, punya duit banyak, kena omicron sisa karantina bayar, yg repot kita2",3
Influencerz ikutan juga dong ke turkay jemput omicron 😚,3
"""Terima kasih"" Kepada para artis, pesohor, orang kaya dan pejabat yg gatel banget ke LN dan pulangnya bawa oleh2 Omicron, sehingga masyarakat Indonesia akhirnya bisa merasakan tipe omicron itu gimana sich ? Baji**@#",3
@NdrewsTjan Yach yakin aja omicron ga bahaya,1
@earIdgrey Apa itu omicron,2
@Askrlfess Semoga omicron ga menyebar kerakyat kecil ya soalnya kalau rakyay kecil yang kena pasti ribet merembet kemana-mana,1
"@jnessy_ @CNNIndonesia Sampe kiamat covid gak bakal kelar. Semakin byk varian, semakin ringan gejalanya. Contohnya di omicron, hampir semua yg kena hanya ringan dan bahkan tak bergejala sama sekali.  Pemberitaan positif omicron ini yg ngeri, pdhl org yg kena sehat2 aj. Coba pikiran kita jg diatur sih",1
Ashanty pulang dr turki bawa Omicron Lupa bawa oleh2 sih 😅😅  . . Semoga cepet sembuh ya,1
Udah dibilangin Omicron bnyak dari Turki eh dia sekeluarga ke Turki. Udah tahu mayoritas Eropa lagi lockdown.,3
"wah ini bahaya, sy kira positif omanang eh ternyata ganti omicron",3
"Kalo alesannya omicron, kan dr kemaren juga emang udah rame. Kenapa pula sosoan tepin tanggal buat wisuda offline si?! Sekarang di undur satu bulan. Yg kecewa juga bukan yg mau wisuda doang kali, orang tua yg udh semangat bgt dr awal tau nyampe skrng jd kecewa. Gilak kesel bgt",3
@dreamingbw iya kok tbtb disana kenceng lagi ya? omicron juga?,2
@detikcom Siap2 duta omicron,3
"@Askrlfess sorry to penggemar mereka, tapi ga suka keluarga mereka. dah tau ya ada varian omicron masih wae bandel keluar negeri, ngribeti orang indo aja",3
"@NdrewsTjan Mungkin semua pihak udah jenuh online bang, tetapi bagaimana pun omicron wajib d waspadai",1
Penyelenggaraan Grammy Award 2022 resmi ditunda gara-gara varian Omicron yang membuat situasi pandemi di Amerika Serikat mengkhawatirkan.  https://t.co/ZI7Apdl5rh,3
"Kemenkes: sudah 64 kasus omicron tercatat, masyarakat indonesia diimbau tetap mengikuti prokes PPLN Disiplin Karantina  https://t.co/3S6xXT0wdA",2
@AvicierM Kalau gak salah Jepang masih menutup akses dari luar kan karena Omicron,2
Prokes Cegah Varian Omicron Meluas PPLN Disiplin Karantina  https://t.co/arvgtQmLEw,1
Salah satu artis dikabarkan positif covid omicron setelah plg dari turki *rasanya kuingin noyor palanya 😌,3
@Askrlfess semoga omicron ini ga menyebar ke masyarakat indonesia ya..,1
"Gara-gara Omicron, Grammy Award 2022 Ditunda  https://t.co/15BCRagAjd",3
"4 jam di sini, w belum nemuin orang yg pake masker omicron langsung minder",3
"ada artis pulang dr luar negeri kena omicron hadehhh. kalau gini, bakalan diizinin terus ga si orang keluar masuk ini negara?",3
@CNNIndonesia yaapp dan akhirnya di endorse juga si omicron,3
"WHO Ingatkan Jangan Anggap Enteng Omicron, Lonjakan Bisa Terjadi Tiba-tiba #alonesia  https://t.co/38F3yUwujj",2
"@CNNIndonesia Tenang, berarti omicron hanya menyerang orang kaya....",1
Artis dan selebgram emang banyak sih yg pada liburan ke luar negeri. Kek gak ada takut takutnya sama omicron. 🙂,3
"@schfess sumpah iyaa serem bgt liatnya kaya ""halooo omicron menanti""",3
"@Widhy_tjw Menjadi depan pengawas duta omicron, duta masker, duta karantina mandiri 😅😅",3
"Tangkal Omicron, Selalu Disiplin Protokol Kesehatan  Pandemi belum berakhir ya Guys! Apalagi sekarang disusul dengan munculnya varian baru Omicron yang sudah masuk ke wilayah Indonesia. Ingat! Selalu disiplin protokol kesehatan di manapun berada.  https://t.co/YvfkjIH8Is",1
Sampai sem 6 la di rumah seja kalau begini.. X habis² COVID datang lagi OMICRON! 🤯,3
"Omicron Omicron, kan udah jelas yah asalnya dr luar negri, trus rakyat wakanda malah kepengenannya jalan2 keluar negri trus bawa pulang virusnya. Ya gimana ga nyebar di dalem negara wakanda juga? Goblok apa gimana sih?!",3
Hadehhh omicron😔,3
@Askrlfess Baru PCR ulang per kmren.. tau dpt omicron dr mana? Alat PCR kan ga bs detek variam..  https://t.co/oGrHJ3f3JG,2
Wisatawan asal Surabaya ketahuan terpapar Covid-19 varian Omicron tak lama setelah pulang dari Bali. #Bali #COVID19   https://t.co/j237WB2jA7,2
"imho, mau rakyat indo ga bolak balik indo-LN pun klo pemerintah ga ngebanned negara tertentu yg jd sumber omicron tinggi, ga tegas nguhukum yg kabur karantina dan proses karantina berbelit2, tetep aja sih useless.. dr berita TV jelas banyak WNA yg kena",3
"Yah, mo gamao terima dah berarti bahwa Omicron adalah gelombang baru :)  ....kapankelar....",3
"@Askrlfess udah ketebak keknya bakal ada yg kena, yg bawa omicron orkay yg kena masyarakat kecil",3
Cegah Varian Omicron Meluas PPLN Disiplin Karantina  https://t.co/xo4gXQ4X0n,2
"@Celes_being1074 @aewin86 mereka lagi mengulur waktu, coba alihkan perhatian publik, berharap jika gagal mereka punya alasan ada covid19, delta, omicron dll  prediksiku formula-e batal digelar tahun ini, kalaupun maksa pasti amburadul",3
"@Askrlfess Gue juga udah skeptis ama keluarga ini dan besannya. Kek udah tau ada omicron masih aja liburan gaje begitu, mana bawa bumil lagi ckckck gws saja lah buat klen.",3
"Antara Omicron, PPKM Darurat dan Paranoid Masyarakat Saat Ini. Pak @jokowi Harus Tahu ini  https://t.co/ANbme1jz87",3
Sebagai update dan laporan pada netizen yg budiman: - per hari ini pasien omicron yg ngabur nambah - hampir semua pasien ga terima dinyatakan omicron - tempat karantina msh banyak yang bandel  Makanya saya pesimis dengan upaya yg skrg bisa terbendung tuh omicron.,2
#WaspadaCovid Antisipasi Lonjakan Omicron  https://t.co/uU9BMFC8WD,2
"@Gandawan @CNNIndonesia  https://t.co/rtoDYwzozg orang kaya yg liburan, bawa oleh2 omicron...rakjel siap2 dengan protkes nya",3
Kasus COVID-19 melonjak di Amerika Serikat (AS) karena didorong oleh varian Omicron.  https://t.co/sdiw6fx7qN,2
"“Poin utama dari aturan ini untuk memperkuat koordinasi pusat dan daerah serta fasilitas pelayanan kesehatan (fasyankes) dalam menghadapi ancaman penularan Omicron,” ujar Jubir Vaksinasi Covid-19 Kemenkes Siti Nadia Tarmizi.  Jokowi Lawan Pandemi",1
"Ke turki tanam rambut. Anang gondrong, tapi positif omicron.",3
"Assalamu'alaikum, #SahabatSehat...  Cegah Penularan Omicron, Sejumlah Pegawai Bandara dan Forkopimda di Swab PCR   ""Ini kita lakukan untuk pencegahan Covid-19 di Provinsi Gorontalo dan kita tidak boleh lengah,"" tegasnya.   https://t.co/mcU1XiPExi",1
"Emang dasar pedagang kaki lima sialan, toko kelontong gatau diri, pedagang asongan susah dibilangin. Dan orang miskin lainnya, pokoknya semua salah lu yak pada. Yang orkay mah kane, mau kena omicron/omibuslow/omipipi/omiasuu punya akses rs easy, makan tetep jalan saban ari. Lahhh",3
Cegah Varian Omicron Meluas Satgas COVID-19 Tegaskan Lagi Pentingnya Protokol Kesehatan. PPLN Disiplin Karantina  https://t.co/DIt9nK0B1V,2
"Tranmisi Lokal Omicron, Masyarakat Bali Diminta Tidak Abai  https://t.co/8hHxRf0eo2",2
"Kehadiran Omicron telah membuat banyak negara bersiap siaga. Israel, sebagai contoh, telah bersiap memberikan vaksin booster.  https://t.co/ZBv3VfUQWz",1
"@CNNIndonesia sebagian besar kasus omicron ini datang dr WNI yg abis ke LN. jangan egois, kalo penyakitnya anda telen sendiri gpp tp kalo merembet ke orang lain sp yg mau tanggung jawab? kesel abis",3
"Di Sao Paulo yang duluan udah kena wave Omicron, dalam 3 minggu Omicron udah mendominasi sequencing (minggu pertama 5%, jadi 37% di minggu berikutnya, dan lalu 58%)  Sementara Delta butuh 9 minggu. Ini datanya juga masih lagging.  https://t.co/qb56xGmbUX",2
Ini kalian pada adem ayem ya kasus omicron naik + senin uda ptm 100%.   Anak gw gk gw masukin dan belajar sendiri dirumah. Gila aja kasus naik disuruh sekolah. Langsung ratusan murid bikin kerumunan satu sekolah. Dikira pas pulang semolah gk bakal berkerumun.,3
"Dengan adanya varian Omicron, anak perlu mendapatkan perlindungan yaitu melalui vaksin. PPLN Disiplin Karantina  https://t.co/beaE4siESz",2
"Takut kena omicron anjir, soalnya lagi gaenak badan euy",3
"Walaupun udah vaksin, jangan lengaah okeyy! Kasus omicron udh mukai nybar banyak bgt. Jangan sampe kena (lagi) :"")",1
kasus harian sampe 400 lagi skrg… omicron baek2 yuk plis yuk😓,1
Namanya omnicron kan yah? Kenapa di berita jadi omicron,2
